ID,time 0sec
EX_glcn_e,0.0
EX_n2_e,0.0
EX_succ_e,0.0
EX_etoh_e,0.0
12DGR120tipp,0.0
12DGR140tipp,0.0
12DGR141tipp,0.0
12DGR160tipp,0.0
12DGR161tipp,0.0
12DGR180tipp,0.0
12DGR181tipp,0.0
12PPDRDH,0.0
13PPDH,0.0
1P2CBXLCYCL,0.0
1P2CBXLR,0.0
1PY4h3cAH,0.0
25DKGLCNt2rpp,0.0
25DKGLCNtex,0.0
2AGPE161tipp,0.0
2AGPE181tipp,0.0
2AGPG120tipp,0.0
2AGPG140tipp,0.0
2AGPG141tipp,0.0
2AGPG160tipp,0.16257895928395869
2AGPG161tipp,0.0
2AGPG180tipp,0.0
2AGPG181tipp,0.0
2AGPGAT120,0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT180,0.0
2DGLCNRx,0.0
2DGLCNRy,0.0
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2DHGLCNkt_tpp,0.0
2DHPFALDL,0.0
2HH24DDH,0.0
2HH24DDH1,0.0
2PGLYCt6,0.0
34DHPACDO,0.0
3A2OA,-1.986281387487123e-05
3AIBT2,0.0
3CMPt6,0.0
3HAACOAT140,-0.00233472
3HACPH,0.0
3HAD140,4.446239293343228e-19
3HAD40,0.0
3HBCOAHL,0.0
3HOXTPP,0.0
3NUCLE3,0.0
3NUCLE4,0.0
3OADPCOAT,0.0
3OAR40,0.0
3OXCOAT,0.0
3PEPTabcpp,0.0
3SALATAi,0.0
3_4DHBZ1t_pp,0.0
3_4DHBZt2,0.0
4ABUTD,0.0
4ABUTabcpp,0.0
4ABZt,0.0
4CMLCL_kt,0.0
4H2KPILY,0.0
4HBADH,7.084629205006602e-06
4HBAt,0.0
4HBZt3pp,0.0
4HDPROO,0.0
4HOXPACMOF,0.0
4HOXPACMOF_1,0.0
4HOXPACMON,0.0
4HOXPACt2pp_1,0.0
4HPRODCabcpp,0.0
4HPRODCtex,0.0
4HPROE,0.0
4HPROLTabcpp,0.0
4HPROLTtex,0.0
4HPRO_LT_Et,0.0
4HPTNCOAK,0.0
4HTHRK,0.0
4HTHRS,0.0
4OXPTCOADHx,0.0
4OXPTCOADHy,0.0
4OXPTNtex,0.0
4OXPTNtpp,0.0
4PEPTabcpp,0.0
4PEPTtex,0.0
4POPCOAM,0.0
4POPCOAM2,0.0
4POPCOAM3,0.0
4hoxpactex,0.0
5DGLCNR,0.0
5DKGR,0.0
5DOAN,0.0
6ATHAtexi,0.0
6HNACMO,0.0
A5PISO,0.0011673599999999999
A6PAG,0.0
A6PAG2,0.0
AAAN,0.0
AACLAM,0.0
AACOAR_syn,-0.5183055261005588
AACPS3,0.1740704163880617
AACPS5,0.00120384
AACT,-0.1227203065965925
AACTOOR,0.0
AADa,0.0
AADb,0.0
AALDH,0.0
AASAD3,0.1227203065965925
AATA,-0.1227203065965925
ABFPT2,0.0
ABTA,0.0
ABTt,0.0
ABUTD,0.0
ABUTtex,0.0
ACACT1r,0.01962143845071524
ACACT2r,0.019621438450715352
ACACT3r,0.01962143845071537
ACACT4r,0.019621438450715376
ACACT5r,0.0
ACACT5r_1,0.019621438450715394
ACACT6r,0.0
ACACT6r_1,0.019621438450715407
ACACT7r,0.017268891054162634
ACACT8r,-0.005566435612863184
ACALDt,0.0
ACALDtpp,0.0
ACCOAC,9.300000000000001e-07
ACCOAL,0.5726750969559996
ACGAMK,-2.559877621800184e-19
ACGAMPM,-5.844223797869497e-19
ACGApts,0.0
ACGAptspp,0.0
ACGAtex,0.0
ACGK,0.0
ACGS,0.0
ACHBS,0.0
ACHBS2,0.0
ACKr,0.0770891167399436
ACLS,0.0
ACLS_b,0.009126562285142293
ACLS_d,0.0
ACLSa_1,0.0
ACLSb,0.05542158309403038
ACLSb_1,0.0
ACM6PH,2.559877621800184e-19
ACMANApts,0.0
ACNAMt2,0.0
ACNML,0.0
ACOAD1,0.0
ACOAD10f,0.0
ACOAD11f,0.0
ACOAD12f,0.0
ACOAD13f,0.0
ACOAD14f,0.0
ACOAD15f,0.0
ACOAD16f,0.0
ACOAD17f,0.0
ACOAD18f,0.0
ACOAD19f,0.0
ACOAD1f,0.0
ACOAD1fr,0.019621438450715362
ACOAD2,0.019621438450715366
ACOAD20,0.0
ACOAD20f,0.0
ACOAD21f,0.0
ACOAD22f,0.0
ACOAD23f,1.516590002241654e-16
ACOAD29f,0.0
ACOAD2f,0.0
ACOAD3,-0.019621438450715366
ACOAD30f,0.0
ACOAD31f,0.0
ACOAD32f,0.0
ACOAD33f,0.0
ACOAD3f,0.0
ACOAD4_1,-0.01962143845071548
ACOAD4f,0.0
ACOAD5_1,-0.019621438450715498
ACOAD5f,0.0
ACOAD6,0.0
ACOAD6f,-0.017286718450715586
ACOAD7,0.15701252367109544
ACOAD7f,0.0
ACOAD8f,-0.0004032334191103152
ACOADH2,0.0
ACOAM,0.0
ACODA,0.0
ACONCt4pp,0.0
ACONCtex,0.0
ACONCtupp,0.0
ACONT,-0.06835673509616305
ACONTa,0.0
ACONTb,0.0
ACOTA,0.0
ACOXT,0.0
ACPPAT140,0.0
ACPPAT160,0.0
ACPPAT181,0.00060192
ACPS,0.0
ACS,0.0
ACS2,0.0
ACSERL,0.0
ACSPHAC100,0.0
ACSPHAC101,0.0
ACSPHAC120,0.0
ACSPHAC121,0.0
ACSPHAC121d6,0.0
ACSPHAC140,0.0
ACSPHAC141,0.0
ACSPHAC141d5,0.0
ACSPHAC160,0.0
ACSPHAC60,0.0
ACSPHAC80,0.0
ACSPHACP50,0.0
ACSPHACP60,0.0
ACSPHACT40,0.0
ACSPHACT60,0.0
ACS_1,0.0
ACTD,0.0
ACTD2,0.0
ACTD_1,0.0
ACTDa,0.0
ACTNabc,0.0
ACTNabc1,0.0
ACt4pp,0.0
ACtex,0.0
ADA,0.0
ADADir,0.0
ADAPAT,0.0
ADCL,2.6760000000078687e-05
ADCPS1,0.0
ADCPS2,0.0
ADCS,2.6760000000078687e-05
ADEt2rpp,0.0
ADEtex,0.0
ADK1,-0.1949445891759967
ADK2,0.0
ADK3,0.0
ADK4,0.0
ADKd,0.0
ADNCYC,0.0
ADNK1,2.0069999999999996e-05
ADOCBIAH,0.0
ADOCBIK,0.0
ADPGLC,0.0
ADPRDP,0.0
ADPT,0.0
ADSELK,0.0
ADSELR,0.0
ADSELR2,0.0
ADSK,0.0
ADSL1r,0.005834165895388309
ADSL2r,0.0018036569709284347
ADSS,0.00583416589538831
AEPPYRTA,0.0
AEPabcpp,0.0
AEPtex,0.0
AGM3PApp,0.0
AGM3PH,-2.5598776218001833e-19
AGM3Pt2pp,-2.5598776218001833e-19
AGM4PApp,0.0
AGM4PH,-2.6248856193731414e-19
AGM4Pt2pp,0.0
AGMH,0.0
AGMPTRCtpp,0.0
AGMT,0.0
AGMt2pp,0.0
AGMtex,0.0
AGPAT160,0.1740704163880617
AGPAT181,0.00060192
AGPOP,0.0
AGPR,0.0
AGTi,-0.3065448315038134
AHCi,2.0069999999999996e-05
AHGDx,0.0
AHMMPS_1,0.0
AHSERL2,0.005351710404454336
AHSERL4,0.0
AICART,0.007093803474263104
AIRC1,0.0018036569709284345
AIRC2,0.0
AIRC3,0.0
AKGDH,0.0
AKGDa,0.0
AKGDb,0.0
ALAALAD_1,0.0
ALAALAabcpp,5.85e-05
ALAALAr,0.00160245
ALAGLUE,0.0
ALAGLUabcpp,0.0
ALAHISabcpp,0.0
ALAHIStex,0.0
ALALEUabcpp,0.0
ALALEUtex,0.0
ALAR,0.003680220000000002
ALAS,0.00016056
ALATA_D,0.0016609500000000004
ALATA_D2,0.0
ALATA_L,0.0
ALATA_L2,0.0
ALATHRabcpp,0.0
ALATHRtex,0.0
ALATRPabcpp,0.0
ALATRPtex,0.0
ALAabc,0.0
ALAabcpp,0.0
ALAt2r,0.0
ALAt4,0.0
ALAt4pp,0.0
ALAtpp,0.0
ALCD19,0.0
ALCD19y,0.0
ALCD2ir,0.0
ALCD2x,0.0
ALCD2y,0.0
ALCD4,0.0
ALCDpp,0.0
ALDD1,0.0
ALDD19xr,0.0
ALDD20x,0.0
ALDD20y,0.0
ALDD2x,0.0
ALDD2y,0.0
ALDD3,0.0
ALDD31,0.0
ALDD31_1,0.0
ALDD3y,0.0
ALDD4,0.0
ALDD4x,0.0
ALDD5,0.0
ALDD6,0.0
ALDH_1,0.0
ALLTAMH,0.0
ALLTN,0.0
ALPHNH,0.0
ALR2,0.0
ALR3,0.0
ALR4x,0.0
AM3PA,-8.030349446040674e-19
AM4PA,-2.6248856193731414e-19
AMANAPEr,0.0
AMID2,0.0
AMMQLT8,0.0
AMMQT8_2,6.6899999999999995e-06
AMPMS2,7.0846292050066025e-06
AMPTASEAH,0.0
AMPTASEAL,0.0
AMPTASEAT,0.0
AMPTASEATRP,0.0
AMPTASECG,0.0
AMPTASEGGLN,0.0
AMPTASEGGLU,0.0
AMPTASEGM,0.0
AMPTASEGS,0.0
AMPTASEHG,0.0
AMPTASEHH,0.0
AMPTASEPG,0.0
ANDO1,0.0
ANHGMtex,0.0
ANHMK,-8.030349446040675e-19
ANPRT,0.004913789394571956
ANS,0.0
ANS2,0.0
ANSN,0.004913789394571956
APAT_1,-0.5726750969559996
APATr,0.0
APCt6,0.0
APCtex,0.0
APG3PAT160,0.0
APG3PAT181,0.00060192
APH140,0.0
APPAT,1.727999999994291e-05
APPLDHr,0.0
APRAUR,1.5008656156187568e-05
APSR,0.0
APSR2,0.0
APTNAT,0.0
ARABR,0.0
ARABRr,0.0
ARBT6Pt,0.0
ARBTpts,0.0
ARBabcpp,0.0
ARBt2r,0.0
ARBt3ipp,0.0
ARGR,0.0
ARGSL,0.01086827751829182
ARGSS,0.01086827751829182
ARGabc,0.0
ARGabcpp,0.0
ARGt3pp,0.0
AROH,0.0
ASAD,-0.21147372940191622
ASCBPL,0.0
ASCBpts,0.0
ASNS1,0.008298633813545151
ASNabc,0.0
ASO3tex_1,0.0
ASO4rt2rpp,0.0
ASO4tex,0.0
ASPA2,0.0
ASPCT,0.0013913823607622998
ASPK,0.2114737294019162
ASPO5,8.343942666216434e-05
ASPO6,0.0
ASPTA,0.0
ASPTA6,0.2512462587495518
ASPabc,0.0
ASPabcpp,0.0
ASPtex,0.0
ASR,0.0
ATHRDHr,0.0
ATPHs,0.0
ATPPRT,0.005290146503334668
ATPS4rpp,28.3292040603406
BCT1_syn,0.0
BDH,0.0
BETALDHx,0.0
BETALDHy,0.0
BHBtpp,0.0
BNOCA,0.0
BPNT,0.0
BSCT,-1.338e-05
BTS3r,0.0
BTS4,0.0
BUP,0.0
BUTCT,0.0
BZDH,1.338e-05
BZt,0.0
CA2abc,0.00014856
CA2abc1,0.0
CA2abcpp,0.0
CA2t3pp,0.0
CARNabcpp,0.0
CARNtex,0.0
CAT,3.3449999999999993e-06
CATDOX,0.0
CBPAH,0.0
CBPS,0.012259659879054119
CCPpp,0.0
CD2abc1,0.0
CD2abcpp,0.0
CD2t3pp,0.0
CD2t4,0.0055707
CD2t4pp,0.0
CD2t5,0.0
CD2t6,0.0
CD2tex,0.0055707000000000005
CD2tpp,0.0055707000000000005
CDGUNPD,0.0
CDPMEK,0.00012711000000000002
CELBt2,0.0
CEPA,0.0
CGLYabcpp,0.0
CHLabc,0.0
CHLabcpp,0.0
CHLt3pp,0.0
CHOLD,0.0
CHOLSH,0.0
CHOLSabc_1,0.0
CHORM,0.016268162314444615
CHORS,0.021208317079811634
CHTBSptspp,0.0
CHTBStex,0.0
CINNMCOAH,0.0
CINNMtex,0.0
CINNMtpp,0.0
CITL,0.06835673509616305
CITt3pp,0.0
CITt4pp_1,0.0
CITtupp,0.0
CLPNH120pp,0.0
CLPNH140pp,0.0
CLPNH141pp,0.0
CLPNH160pp,0.0
CLPNH161pp,0.0
CLPNH180pp,0.0
CLPNH181pp,0.0
CLPNS120pp,0.0
CLPNS140pp,0.0
CLPNS141pp,0.0
CLPNS160pp,8.832000000000001e-05
CLPNS161pp,6.869999999999999e-05
CLPNS180pp,0.0
CLPNS181pp,3.54e-05
CLt3_2pp,0.0
CLtipp,0.0
CMCBTFL,0.0
CMCBTFU,0.0
CMCMSAD,0.0
CMHMI,0.0
CMLDC,0.0
CMt2ex,0.0
CMt2ppi,0.0
CMtex,0.0
CMtexabc,0.0
CMtpp,0.0
CO23OC,0.0
CO2tex,1.8446985583333537
CO2tpp,1.844698558333354
COAt,0.0
COBALT2abcpp,0.0
COBALT2t3pp,0.0
COBALT2tpp,0.0
COBALTt4pp,0.0
COCO2,0.0
COabc,7.2e-07
COt_1,0.0
CPK1,0.0
CPPPGO,1.3380000000000002e-05
CPPPGO2,0.0
CRNDH,0.0
CRNDabcpp,0.0
CRNDt2rpp,0.0
CRNabc,0.0
CRNabcpp,0.0
CRNt2rpp,0.0
CRNt8pp,0.0
CRNtex,0.0
CRO4abcpp,0.0
CRO4t3pp,0.0
CS,0.0
CSND,0.0
CSNt2,0.0
CTBTabcpp,0.0
CTBTt2rpp,0.0
CTECOAI6,0.0
CTECOAI7,-0.1742814147252581
CTECOAI8,-0.005163202193752945
CTI1,0.0
CTPS1,0.0007870959949120121
CTPS2,0.0
CU2abcpp,0.0
CU2t4pp,0.0
CU2tonex,0.0
CUabcpp,0.0
CYANST,0.0
CYANt2pp,0.0
CYANtex,0.0
CYNTAH_1,0.0
CYNTt2pp,0.0
CYNTtex,0.0
CYO4pp,0.0
CYSDDS,0.0
CYSDS,0.0
CYSDSF,0.0
CYSS,0.0022133112393262107
CYSTA,0.0
CYSTL,0.0
CYSabc,0.0
CYSabc2pp,0.0
CYSabcpp,0.0
CYStpp,0.0
CYTBD,0.007565863825456257
CYTBD2pp,6.690000000000001e-06
CYTBDpp,14.162437531856755
CYTCBB3pp,0.0
CYTK1,0.17598408638806162
CYTK2,0.0
CYTK2_1,0.0
Clt,0.00014855999999999997
Cobalt2abcppI,0.0
Cotpp,0.0
Cuabc,0.00020232
Cut1,0.0
DAAD,0.0
DAAD11,0.0
DAAD12,0.0
DAAD2,0.0
DAAD3,0.0
DAAD4,0.0
DAAD5,0.0
DAAD7,0.0
DAAD8,0.0
DABAAT2,0.0
DADK,0.0
DADNK,0.0
DAGK120,0.0
DAGK140,0.0
DAGK141,0.0
DAGK160,0.0
DAGK161,0.0
DAGK180,0.0
DAGK181,0.0
DALAabcpp,0.0011856299999999998
DALAt2r,0.0
DAPDC,0.1325779252013741
DAPE,0.13423887520137412
DARBt2rpp,0.0
DARBt3ipp,0.0
DASYN120,0.0
DASYN140,0.0
DASYN141,0.0
DASYN160,0.1740704163880617
DASYN161,0.0
DASYN180,0.0
DASYN181,0.00060192
DATPHs,0.0
DB4PS,3.0017312312375133e-05
DC6PH,0.0
DCAtex,0.0
DDCAtexi,0.0
DDGLK,0.0
DDPA,0.02120831707981165
DDPGA,0.0
DESATPE160,0.0022564200000000003
DESATPG160,0.00038471999999999996
DEXTRINt2,0.0
DGK1,0.0
DGNSK,0.0
DGTUP,0.0
DGUNC,0.0
DHACOAH,0.0
DHAD1,0.046295020808888025
DHAD2,0.009126562285142293
DHAPT,0.0
DHDPRx_r,0.0
DHDPRy,0.13423887520137415
DHDPS,0.13423887520137412
DHEDAA,0.0
DHFR,0.000427784263015153
DHFS,2.6760000000078928e-05
DHGLYH,0.0
DHNAOT,1.3379999999999997e-05
DHNCOAS,1.3379999999999999e-05
DHNCOAT,1.3379999999999997e-05
DHNPA2r,0.0
DHNPA_1,2.6760000000078894e-05
DHORDfum,0.0013913823607622996
DHORTS,-0.0013913823607622996
DHPDO,0.0
DHPM2,0.0
DHPPDA,1.5008656156187568e-05
DHPPDA2,0.0
DHPS2,0.0
DHQS,0.021208317079811655
DHQTi,0.021208317079811648
DIPEPabc15,0.0
DKGLCNR1,0.0
DKGLCNR2x,0.0
DKGLCNR2y,0.0
DLCYSR,0.0
DLEUabcpp,0.0
DLEUtex,0.0
DLYSAD,0.0
DLYSOXGAT,0.0
DMATT,2.0070000000000003e-05
DMGDH2,0.0
DMPPS,2.007e-05
DNADDP,0.0
DNMPPA,2.6760000000078857e-05
DNTAep,0.0
DNTPPA,2.676000000007886e-05
DOPDH,0.0
DORNabcpp,0.0
DORNtex,0.0
DPCOAK,1.7279999999942907e-05
DPR,1.986281387487123e-05
DRBK_1,0.0
DRIBabc,0.0
DRIBtex_1,0.0
DRPA,0.0
DSERDHr,0.0
DTARTD,0.0
DTMPK,0.0004010242630150741
DTYRt2rpp,0.0
DTYRtex,0.0
DURAD2,0.0
DURIK1_1,0.0
DURIPP_1,0.0
DUTPDP,0.0
DVALabcpp,0.0
DVALtex,0.0
DXPRIi,0.00012711000000000002
DXPS,0.0001408846292050066
DXYLUDtex,0.0
DXYLUDtpp,0.0
E4PD,6.6899999999999995e-06
EAR140x,0.0
EAR140y,0.0
ECOAH1,0.0
ECOAH12,0.0
ECOAH14,0.0
ECOAH15,0.0
ECOAH16,0.0
ECOAH17,0.0
ECOAH18,0.0
ECOAH19,0.0
ECOAH1_1,0.5379269645512741
ECOAH2,0.019621438450715366
ECOAH20,0.0
ECOAH21,0.0
ECOAH22,0.0
ECOAH23,0.0
ECOAH24,0.0
ECOAH25,0.0
ECOAH26,-1.5165900022416542e-16
ECOAH27,0.0
ECOAH28,0.0
ECOAH3,0.019621438450715387
ECOAH31,0.0
ECOAH32,0.0
ECOAH33,0.0
ECOAH34,0.0
ECOAH35,0.0
ECOAH36,0.0
ECOAH37,0.0
ECOAH38,0.0
ECOAH4,0.019621438450715435
ECOAH5,0.0
ECOAH5_1,0.019621438450715557
ECOAH6,0.019621438450715428
ECOAH7,0.017268891054162634
ECOAH8,0.00556643561286326
ECOAH9ir,0.0
EDA,0.0
EDD,0.0
EHGLAT,0.0
ENO,0.42046947393247563
ETHAAL,0.006494747104102933
ETOHtrpp,0.0
FACOAE100,0.0
FACOAE120,0.0
FACOAE140,1.782739655295018e-05
FACOAE141,0.0
FACOAE160,0.0
FACOAE161,0.17428141472525782
FACOAE180,0.00021521906541326674
FACOAE181,0.005163202193752917
FACOAE1829Z12Z,0.000177088588825458
FACOAE50,0.0
FACOAE60,0.0
FACOAE70,0.0
FACOAE80,0.0
FACOAE90,0.0
FACOAL100t2pp,0.0
FACOAL120t2pp,0.0
FACOAL140,0.0
FACOAL140t2pp,0.0
FACOAL141t2pp,0.0
FACOAL160,0.0
FACOAL160t2pp,0.16257895928395869
FACOAL161,0.0
FACOAL161t2pp,0.0
FACOAL180t2pp,0.0
FACOAL181,0.0
FACOAL1812,0.0
FACOAL181d11tpp,0.0
FACOAL181d6t2pp,0.0
FACOAL181t2pp,0.0
FACOAL1821,0.0
FACOAL182t2pp,0.0
FACOAL50i,0.0
FACOAL50t2pp,0.0
FACOAL60t2pp,0.0
FACOAL70t2pp,0.0
FACOAL80t2pp,0.0
FACOAL90i,0.0
FACOAL90t2pp,0.0
FACOALP100t2pp,0.0
FACOALP50t2pp,0.0
FACOALP60t2pp,0.0
FACOALP70t2pp,0.0
FACOALP80t2pp,0.0
FACOALP90t2pp,0.0
FACOALT60t2pp,0.0
FACOAL_70_c,0.0
FADMQOR,0.0
FADRx2,0.0
FALDep,0.0
FAO3,0.0
FAS100,0.0
FAS120,0.0
FAS140,0.0
FAS160,0.0
FAS161,0.0
FAS180,0.0
FAS181,0.0
FAS80_L,0.0
FBA,0.0
FBA2,0.0
FBA3,-1.1703858514195689
FBP,0.0
FCLPA,0.0
FCLT,1.3379999999999997e-05
FDH,0.0
FDMO2,0.0
FDMO3_1,0.0
FDMO4_1,0.0
FDMO5,0.0
FE2abc,0.00043455
FE2abcpp,0.0
FE2t2pp,0.0
FE2t3pp,0.0
FE2t4pp,0.0
FE3DCITCH,0.0
FE3DCITR3,0.0
FE3DCITabcpp,0.0
FE3DCITtonex,0.0
FE3PYOVD2tonex,0.0
FE3PYOVDDR2,0.0
FE3PYOVDL2,0.0
FE3abc,0.0
FE3abcpp,0.0
FEENTER2tpp,0.0
FEENTERR3,0.0
FEENTERabcpp,0.0
FEENTERtex,0.0
FEENTERtonex,0.0
FEENTERtpp,0.0
FEROc,5.571e-05
FEROpp,0.0
FFSD_2,0.0
FLDR,0.00044498939205216603
FLVR,1.6286561561875887e-06
FMNAT,6.68999999999998e-06
FMNRx2,-4.7214486298449434e-20
FMNRy,0.0
FNOR,-6.355500000097746e-05
FOAMtex,0.0
FOAMtrpp,0.0
FOLD3,2.6760000000078996e-05
FOLR2,0.0
FOLt,0.0
FOMETRi,0.0
FORAMD,0.0
FORCT,1.3380000000000002e-05
FORt,0.0
FORt2,0.0
FRD,0.0
FRD3,0.0
FRDx,0.0
FRUpts,0.0
FRUpts2pp,0.0
FRUptspp,0.0
FRUtex,0.0
FTHFD,0.0
FTHFLi,9.933522687865438e-05
FUCpts,0.0
FUM,0.01832922038460856
FUMAC,0.0
G1PACT,0.00448926
G1SAT,0.0
G2PP,0.0
G3PD1ir,0.00635633999999932
G3PD2,0.0
G3PD4,0.0
G3PD5,0.0
G3PD6,0.0
G3PEabcpp,0.0
G3PGabcpp,0.0
